Var1,Var2,Var3,Var4
1567043338424427008,37.801895875527,-122.409480165456,31.755540584214
1567043338477826048,37.8019004260938,-122.409480995106,31.7869735164568
1567043338523264000,37.8019049588705,-122.409481817832,31.8180639017373
1567043338576674816,37.8019094656125,-122.409482645738,31.8478795215487
1567043338630173952,37.8019139476932,-122.409483483875,31.8769722357392
1567043338683621888,37.8019184120632,-122.409484307791,31.9061290025711
1567043338737071872,37.8019228594281,-122.4094851187,31.9346825107932
1567043338767913216,37.8019272966354,-122.409485912691,31.9629255542532
1567043338821346048,37.8019317233521,-122.409486693227,31.9914804166183
1567043338874823936,37.8019361393397,-122.409487464099,32.0202725101262
1567043338928310016,37.8019405374629,-122.409488239497,32.0490823453292
1567043339018119936,37.8019492578702,-122.409489847479,32.1039143549278
1567043339071526144,37.8019535877306,-122.409490651232,32.1311100488529
1567043339111164160,37.80195789193,-122.409491457928,32.1580116013065
1567043339166600960,37.8019621765328,-122.409492268298,32.1847523991019
1567043339220038912,37.8019664472608,-122.409493077853,32.2116676010191
1567043339284899072,37.801970706701,-122.409493879718,32.2386518605053
1567043339338339072,37.8019749419423,-122.409494692553,32.2658193623647
1567043339383769088,37.8019791574055,-122.409495506495,32.2929960759357
1567043339437347840,37.8019833551072,-122.40949632322,32.3202265594155
1567043339490777856,37.8019875356602,-122.409497135449,32.3473954433575
1567043339580640000,37.8019958430203,-122.40949875705,32.4006416304037
1567043339633990144,37.8019999761292,-122.409499574504,32.4263037806377
1567043339687664896,37.8020040989587,-122.409500376253,32.4525022590533
1567043339740957952,37.8020082060596,-122.40950116976,32.478390680626
1567043339838774016,37.8020163490738,-122.409502789135,32.5284160543233
1567043339892518144,37.8020203815651,-122.409503599536,32.5531751969829
1567043339945820928,37.8020243870196,-122.409504407203,32.5780982077122
1567043339999483136,37.8020283593754,-122.409505206614,32.6026301244274
1567043340030132992,37.8020323078563,-122.409505988563,32.6274925898761
1567043340083569152,37.802036233344,-122.409506770226,32.6519523076713
1567043340137062144,37.802040131203,-122.409507547034,32.6765742776915
1567043340190500096,37.8020439966529,-122.409508311279,32.7018862767145
1567043340243928832,37.8020478294878,-122.409509079967,32.7268505357206
1567043340297517056,37.8020516334223,-122.409509836528,32.7524348301813
1567043340328268032,37.8020553967283,-122.409510587991,32.7769483048469
1567043340381629952,37.8020591167753,-122.409511336293,32.8011903753504
1567043340435105024,37.8020627939008,-122.409512088678,32.8251239079982
1567043340480566016,37.8020664277147,-122.409512839441,32.848846744746
1567043340534053120,37.8020700217151,-122.409513587046,32.8718493795022
1567043340587592960,37.8020735800388,-122.409514304318,32.8950499463826
1567043340640939008,37.8020770914546,-122.409515010424,32.9174745418131
1567043340738784000,37.802083980448,-122.40951639428,32.9617166882381
1567043340836674816,37.8020906774713,-122.409517752826,33.006128677167
1567043340890193920,37.802093940522,-122.409518433867,33.0276843858883
1567043340943634944,37.802097145384,-122.40951909844,33.048411118798
1567043340996982016,37.8021002982194,-122.40951974578,33.0688415840268
1567043341027825152,37.8021034022874,-122.409520379004,33.088517437689
1567043341081191936,37.8021064576039,-122.409520986334,33.1081861993298
1567043341134650112,37.8021094675302,-122.409521570753,33.1273945523426
1567043341188730880,37.8021124183408,-122.409522151264,33.1459035826847
1567043341234121984,37.8021153090245,-122.409522731242,33.1639379449189
1567043341331953152,37.8021208626056,-122.409523914774,33.2016589650884
1567043341385377024,37.802123536532,-122.409524509686,33.219983019866
1567043341438821120,37.8021261509678,-122.409525085434,33.2376058278605
1567043341492485888,37.8021287048001,-122.40952563211,33.2547054840252
1567043341545712896,37.8021311938468,-122.409526148187,33.2714338125661
1567043341576672000,37.8021336210833,-122.409526635623,33.2877043504268
1567043341630009856,37.802135986885,-122.409527103447,33.3044042754918
1567043341683387904,37.8021382943283,-122.409527556819,33.3209798140451
1567043341736896000,37.8021405417901,-122.409528013423,33.336919256486
1567043341790363136,37.8021427317604,-122.409528475657,33.3526855073869
1567043341843715840,37.8021448600479,-122.409528929062,33.3686283621937
1567043341897385984,37.8021469210732,-122.409529374118,33.3838108377531
1567043341936899840,37.8021489155024,-122.409529805352,33.3981471257284
1567043341990334976,37.8021508474413,-122.409530219476,33.4118104260415
1567043342043737856,37.8021527196998,-122.409530615856,33.4248125404119
1567043342074626816,37.8021545338163,-122.409530987531,33.4383194949478
1567043342128008960,37.8021562878856,-122.409531345235,33.4514087699354
1567043342181662208,37.8021579826602,-122.409531701238,33.4636679943651
1567043342235006976,37.8021596207005,-122.409532050413,33.475607952103
1567043342288482048,37.8021611993923,-122.409532386934,33.4874044246972
1567043342341905152,37.8021627190607,-122.409532709017,33.4988117003813
1567043342372814848,37.80216417882,-122.409533025336,33.5095272287726
1567043342426199808,37.8021655823958,-122.409533328164,33.5198200503364
1567043342479682048,37.802166931395,-122.409533611717,33.5297756176442
1567043342519329024,37.8021682252003,-122.409533876499,33.5394342467189
1567043342572804864,37.8021694622041,-122.40953412501,33.5488118231297
1567043342626207232,37.8021706394459,-122.409534356738,33.5581870265305
1567043342665856000,37.8021717557328,-122.409534577908,33.5674013961107
1567043342719363072,37.8021728132966,-122.409534792613,33.5761702051386
1567043342772886016,37.8021738158267,-122.40953500334,33.5843611937016
1567043342826248960,37.802174763435,-122.409535208216,33.5920444466174
1567043342879753984,37.8021756566492,-122.409535405932,33.5993580492213
1567043342925102848,37.8021764959116,-122.409535594011,33.6063679177314
1567043342978585856,37.8021772802724,-122.409535770382,33.6134561048821
1567043343032004096,37.8021780106305,-122.409535932596,33.6203816095367
1567043343085462016,37.8021786880152,-122.409536083061,33.6268737968057
1567043343138883072,37.8021793125359,-122.409536221672,33.6330527327955
1567043343192406016,37.8021798847316,-122.40953635054,33.638705285266
1567043343223165952,37.8021804049558,-122.409536471132,33.6439883736894
1567043343276623104,37.8021808877885,-122.409536567519,33.6498677590862
1567043343330060032,37.8021813301561,-122.409536646387,33.6561323609203
1567043343383436800,37.8021817295868,-122.409536717839,33.6622826354578
1567043343436914944,37.8021820903349,-122.409536781687,33.6684762006626
1567043343490358016,37.8021824201475,-122.40953683847,33.6746912514791
1567043343543805952,37.8021827299489,-122.409536888549,33.6809294745326
1567043343574640128,37.8021830232061,-122.409536934208,33.6873155971989
1567043343628071936,37.8021833038328,-122.409536975856,33.6937030246481
1567043343681443072,37.8021835754164,-122.409537013662,33.699959798716
1567043343721171968,37.8021838393209,-122.409537049016,33.7061876673251
1567043343774632960,37.802184097824,-122.409537083674,33.7122475756332
1567043343828105984,37.8021843530197,-122.409537118786,33.7180911144242
1567043343881596160,37.8021846058353,-122.409537155199,33.723651304841
1567043343921174016,37.8021848560784,-122.409537192326,33.7290754206479
1567043343974714880,37.8021851039216,-122.409537229507,33.7344023939222
1567043344028070912,37.802185348937,-122.409537266175,33.7397381402552
1567043344081601024,37.8021855909847,-122.409537302145,33.7451693667099
1567043344121198848,37.8021858327739,-122.409537338157,33.7505812328309
1567043344174726912,37.8021860795563,-122.409537374556,33.7560447091237
1567043344228118016,37.802186339241,-122.40953741431,33.7613274371251
1567043344281546240,37.8021865702413,-122.409537440103,33.7631041612476
1567043344321184000,37.8021867972161,-122.40953745872,33.7623633602634
1567043344374718976,37.8021870502475,-122.409537481711,33.76201024279
1567043344428126208,37.8021873334177,-122.409537510289,33.7618633881211
1567043344481590016,37.8021876487063,-122.409537545088,33.7619475172833
1567043344535034880,37.8021879974228,-122.409537585522,33.7624141629785
1567043344588455936,37.8021883813208,-122.409537632625,33.7631377037615
1567043344641988096,37.8021888016287,-122.409537686665,33.7640490159392
1567043344672894976,37.8021892595119,-122.409537749004,33.7651040414348
1567043344726363904,37.8021897563695,-122.409537819829,33.7661617193371
1567043344779782912,37.8021902925473,-122.409537899358,33.7672985084355
1567043344833185024,37.8021908706902,-122.409537987441,33.7684965012595
1567043344931124992,37.8021921628218,-122.40953818908,33.7718959357589
1567043344984440064,37.8021928778955,-122.409538303302,33.7741024177521
1567043345068579840,37.8021944526924,-122.409538563197,33.7795931100845
1567043345121959936,37.8021953107757,-122.409538705037,33.7831399785355
1567043345175691008,37.8021962153496,-122.409538855565,33.7870739540085
1567043345229070848,37.8021971672588,-122.40953901033,33.7916052108631
1567043345282449920,37.8021981903688,-122.409539194077,33.8000008957461
1567043345336621056,37.8021992849216,-122.409539401757,33.810774827376
1567043345434511872,37.80220165012,-122.409539856524,33.8321770066395
1567043345487831040,37.8022029186041,-122.409540106717,33.8427252341062
1567043345541276928,37.8022042414539,-122.409540376362,33.8529083365574
1567043345572259072,37.8022056175163,-122.409540661958,33.8633370380849
1567043345625605120,37.8022070450978,-122.409540958194,33.8740486316383
1567043345678968064,37.8022085247831,-122.40954125675,33.8853230234236
1567043345732428032,37.802210058783,-122.409541561894,33.8967091366649
1567043345816999936,37.802213293118,-122.409542214594,33.9196288492531
1567043345870546176,37.8022149912,-122.409542557602,33.9316311562434
1567043345923887872,37.8022167435616,-122.409542915569,33.9435447352007
1567043345977422080,37.8022185522591,-122.409543293396,33.9550926471129
1567043346017097984,37.802220415791,-122.40954368024,33.9673153264448
1567043346070637056,37.8022223364885,-122.409544075635,33.9800902437419
1567043346124026112,37.8022243086275,-122.409544487697,33.9923423826694
1567043346177624832,37.8022263314785,-122.409544916028,34.0037689153105
1567043346231116032,37.802228407619,-122.409545358548,34.0146546335891
1567043346276492032,37.8022305538199,-122.40954580073,34.0230035800487
1567043346330024960,37.8022327630673,-122.409546249704,34.0297572491691
1567043346383348992,37.8022350222473,-122.409546714995,34.0361820338294
1567043346428834816,37.8022373330436,-122.409547207529,34.0419921362773
1567043346482316032,37.8022396933222,-122.409547713733,34.0484755206853
1567043346536694016,37.8022420994635,-122.409548236116,34.0546431029215
1567043346576379136,37.8022445543575,-122.409548773473,34.0607132762671
1567043346629849856,37.8022470612282,-122.409549320936,34.0664266655222
1567043346683228928,37.8022496138927,-122.409549878522,34.072063873522
1567043346728681984,37.8022522123846,-122.409550450472,34.0770017663017
1567043346782091008,37.8022548548261,-122.409551045144,34.0814887396991
1567043346873039872,37.8022602672731,-122.409552280774,34.0901113497093
1567043346926473984,37.8022630405318,-122.409552917387,34.0943137146533
1567043346979895040,37.8022658630421,-122.409553571689,34.0983827654272
1567043347025387008,37.8022687278216,-122.409554248094,34.1016788044944
1567043347123120896,37.8022745832482,-122.409555630125,34.1082905447111
1567043347176641024,37.8022775819294,-122.40955633814,34.1107189226896
1567043347230096128,37.8022806281624,-122.409557060023,34.1127514699474
1567043347283520000,37.8022837275859,-122.409557787232,34.1158931795508
1567043347336916992,37.8022868686745,-122.409558524007,34.119486130774
1567043347412148992,37.8022932496622,-122.409560023994,34.1262808311731
1567043347465600000,37.8022964943096,-122.409560778047,34.1305104037747
1567043347519000064,37.802299770493,-122.40956157392,34.1321858149022
1567043347572487168,37.8023030757929,-122.40956239258,34.132775913924
1567043347617865984,37.8023064130818,-122.40956322284,34.1326713841408
1567043347671410176,37.802309786159,-122.409564064588,34.1322929430753
1567043347724845056,37.8023131964447,-122.409564906503,34.132280013524
1567043347778268928,37.8023166470087,-122.409565739168,34.13288723398
1567043347831696896,37.8023201426888,-122.409566563672,34.1336171329021
1567043347862504960,37.8023236783055,-122.409567401707,34.1327427234501
1567043347915951872,37.802327247322,-122.40956824057,34.1322979321703
1567043347969430016,37.8023308444207,-122.409569100895,34.1312571428716
1567043348022785024,37.8023344606851,-122.409570000227,34.1290929643437
1567043348076314880,37.802338102361,-122.409570921956,34.1268924260512
1567043348121659904,37.802341765909,-122.409571880547,34.1223500650376
1567043348175147008,37.8023454515908,-122.409572829784,34.1178881470114
1567043348214782976,37.8023491532484,-122.409573768585,34.1133275609463
1567043348268284928,37.8023528768741,-122.409574690527,34.1086973687634
1567043348321684992,37.8023566233716,-122.409575602528,34.1043781051412
1567043348375184896,37.8023603933273,-122.409576519066,34.1006044475362
1567043348465015808,37.8023679676586,-122.409578421935,34.0901171322912
1567043348518387968,37.8023717814725,-122.409579402729,34.0845731683075
1567043348571876096,37.8023756162383,-122.409580386981,34.0791695537046
1567043348617285888,37.802379478549,-122.40958136282,34.0733798220754
1567043348670811904,37.8023833685472,-122.409582342614,34.0670188646764
1567043348724209152,37.802387276168,-122.409583327853,34.0608853166923
1567043348822000128,37.8023951724289,-122.409585265455,34.0502478694543
1567043348867497984,37.8023991574398,-122.409586221492,34.044861969538
1567043348965265152,37.8024071918753,-122.40958808772,34.0330336419865
1567043349018716928,37.8024112398942,-122.409589028901,34.0266080098227
1567043349072288000,37.8024153028119,-122.409589979099,34.0199715113267
1567043349103066880,37.8024193826273,-122.409590927778,34.0132759716362
1567043349156444160,37.8024234731485,-122.40959188616,34.0061223777011
1567043349209858048,37.8024275835998,-122.409592826858,33.9991304278374
1567043349264111872,37.8024316900238,-122.409593766063,33.9927935246378
1567043349317626880,37.8024358069697,-122.409594694046,33.9870080687106
1567043349371004160,37.8024399382407,-122.409595612282,33.9813292659819
1567043349401812992,37.8024440799147,-122.409596529928,33.9756172802299
1567043349455302912,37.8024482385065,-122.40959744543,33.9688599351794
1567043349508673024,37.8024524045337,-122.409598364651,33.961629527621
1567043349562074880,37.8024566062952,-122.409599227882,33.9535564305261
1567043349615592960,37.8024607923453,-122.409600107975,33.9454021928832
1567043349669039872,37.8024649789123,-122.409601004205,33.9365020319819
1567043349722501888,37.8024691700021,-122.409601903263,33.9278064947575
1567043349767878144,37.8024733676092,-122.409602787361,33.920064419508
1567043349865705984,37.8024817706332,-122.409604513688,33.9024570127949
1567043349963969024,37.8024902615747,-122.409606180838,33.888661917299
1567043350017405952,37.8024945385202,-122.409607015126,33.8825966930017
1567043350070996992,37.8024988293971,-122.409607856999,33.8763842498884
1567043350101828096,37.8025031301377,-122.409608705427,33.8695296579972
1567043350155142912,37.8025074359468,-122.409609559817,33.8629517219961
1567043350208612864,37.8025117505818,-122.409610416944,33.8560480773449
1567043350262018816,37.8025160800199,-122.409611260527,33.8480590861291
1567043350315622144,37.8025204275329,-122.409612088045,33.8391951369122
1567043350368992000,37.8025247851105,-122.409612913764,33.8304987736046
1567043350422415104,37.8025291611126,-122.409613733864,33.8215613942593
1567043350520240896,37.8025379436796,-122.409615392508,33.8032540185377
1567043350573743104,37.8025423448461,-122.409616232358,33.7943081418052
1567043350619244032,37.802546760801,-122.409617062275,33.7855782313272
1567043350650106880,37.8025511928894,-122.409617886263,33.776707730256
1567043350703632128,37.802555642749,-122.409618688173,33.7678198823705
1567043350757252096,37.8025601105754,-122.409619485354,33.7584044290707
1567043350810712064,37.8025645945011,-122.409620286784,33.7491243835539
1567043350864176128,37.8025690876516,-122.409621092906,33.7398424828425
1567043350917577984,37.8025735860701,-122.409621900242,33.7309849942103
1567043350971059200,37.8025780837966,-122.409622720217,33.7212998401374
1567043351010718208,37.802582583043,-122.409623564068,33.7098788926378
1567043351064132096,37.8025871018597,-122.40962440751,33.6984819285572
1567043351117568000,37.80259163679,-122.409625228835,33.6876065125689
1567043351148408832,37.8025961896083,-122.409626033828,33.6785241458565
1567043351202068992,37.8026007614066,-122.409626840439,33.6688251160085
1567043351265463040,37.8026053475529,-122.409627665327,33.6597729846835
1567043351318851840,37.8026099424192,-122.409628490025,33.6515899114311
1567043351372372992,37.8026145384286,-122.40962930941,33.6440277034417
1567043351425776128,37.8026191407917,-122.409630118758,33.6369384136051
1567043351456707072,37.8026237508667,-122.409630932893,33.6290091257542
1567043351510926848,37.8026283722852,-122.409631738767,33.6208769194782
1567043351564340992,37.8026330125275,-122.409632523453,33.6141589377075
1567043351604044800,37.8026376582551,-122.409633308862,33.6077716527507
1567043351657594880,37.8026423126578,-122.409634112551,33.6005649762228
1567043351710939904,37.8026469613569,-122.40963493277,33.5934224072844
1567043351750659840,37.8026516041312,-122.409635758424,33.5865504806861
1567043351804173056,37.8026562341468,-122.409636592886,33.579370402731
1567043351857620992,37.8026608472752,-122.40963745342,33.5713918386027
1567043351910907136,37.802665464057,-122.409638313496,33.5632833037525
1567043351964487936,37.8026700844383,-122.409639165092,33.5553304944187
1567043352017901824,37.8026747036015,-122.409640018303,33.5471168383956
1567043352071284992,37.8026793191736,-122.409640878859,33.5393232572824
1567043352124833024,37.8026839420183,-122.40964173829,33.5318482015282
1567043352178193152,37.8026885606191,-122.409642607616,33.5235349629074
1567043352231630080,37.8026938603584,-122.409642545866,32.7199139846489
1567043352285062144,37.8026984396255,-122.409643395415,32.7127012349665
1567043352315854080,37.8027029504605,-122.409644240857,32.6798000428826
1567043352369329920,37.8027076752148,-122.409645047529,32.6912063574418
1567043352422860032,37.8027122726373,-122.409645893888,32.6587192378938
1567043352476211968,37.8027169688095,-122.409646774763,32.6529474789277
1567043352529628928,37.802721500089,-122.409647694687,32.6476312140003
1567043352583105024,37.8027260638051,-122.409648585407,32.6609452553093
1567043352628727040,37.8027306275798,-122.409649535938,32.6444623554125
1567043352659523072,37.8027351609756,-122.409650351785,32.6149412170053
1567043352714402816,37.8027397367461,-122.409651352466,32.6146276956424
1567043352767494912,37.8027443049364,-122.409652190118,32.6310474267229
1567043352807222016,37.8027489053079,-122.409653058761,32.6252019954845
1567043352860692992,37.8027535588106,-122.409653864243,32.5863583544269
1567043352914053888,37.8027580780161,-122.409654842747,32.557736071758
1567043352967553024,37.8027626650629,-122.409655746802,32.5516550885513
1567043353007271168,37.8027672251998,-122.409656669757,32.5663750749081
1567043353060662016,37.802771712834,-122.409657562441,32.5324973268434
1567043353114081024,37.8027763348235,-122.409658427845,32.527177513577
1567043353167633152,37.8027808135299,-122.409659415988,32.5068362150341
1567043353207206912,37.8027853213603,-122.409660216444,32.4831904573366
1567043353260664832,37.8027897495665,-122.409661084872,32.4644576702267
1567043353314093056,37.8027942500572,-122.409662026322,32.5042654825374
1567043353367603968,37.8027988005804,-122.409662975146,32.4777096034959
1567043353407213824,37.8028032847244,-122.409664035036,32.4989605750889
1567043353460783872,37.8028076247108,-122.409664786937,32.4321185303852
1567043353514110208,37.8028121425414,-122.409665775336,32.4557352624834
1567043353567593216,37.8028165796144,-122.409666754823,32.4502930669114
1567043353621014016,37.8028210282111,-122.409667645569,32.4006277136505
1567043353674443008,37.8028253801615,-122.409668573274,32.4401925476268
1567043353727900928,37.8028297402065,-122.409669437719,32.4217146933079
1567043353758694912,37.8028341748227,-122.409670452302,32.4045756012201
1567043353812068864,37.8028386641055,-122.409671269636,32.4194199070334
1567043353865638912,37.8028429235352,-122.409672150655,32.3815999850631
1567043353919051008,37.8028472470373,-122.409673131751,32.3563277116045
1567043353972516096,37.8028516008836,-122.409674010558,32.3573987586424
1567043354025926144,37.8028558813605,-122.409674955591,32.3476100619882
1567043354079384064,37.8028601681417,-122.409675866752,32.3700768630952
1567043354163710976,37.8028687508079,-122.409677701522,32.3082269709557
1567043354216980992,37.8028730171821,-122.409678641083,32.3067210325971
1567043354270361856,37.8028772326796,-122.409679539106,32.3194660013542
1567043354323915008,37.8028814337107,-122.409680352947,32.2909725271165
1567043354377398016,37.8028856740666,-122.409681235602,32.2707175016403
1567043354475179008,37.8028939668591,-122.409683013635,32.2532497104257
1567043354528594944,37.8028981142193,-122.409683964676,32.2597249485552
1567043354626471936,37.8029064148198,-122.409685742777,32.1886745523661
1567043354657239808,37.8029105192247,-122.40968647144,32.1611615959555
1567043354710660096,37.8029146125521,-122.409687389765,32.1690814942122
1567043354764226048,37.8029186773555,-122.409688254564,32.1640102313831
1567043354817632000,37.8029227102104,-122.409689153531,32.1657607294619
1567043354871104000,37.8029266564755,-122.409690079125,32.1355939181522
1567043354910823168,37.8029305709832,-122.409691013899,32.1442016046494
1567043354964296192,37.8029344907441,-122.40969188255,32.1274011768401
1567043355017678080,37.8029383003337,-122.409692783691,32.1284881420434
1567043355071186176,37.8029422492355,-122.409693673695,32.1078123766929
1567043355110785024,37.8029461798866,-122.409694415206,32.1166685130447
1567043355165925888,37.8029500012022,-122.409695333678,32.1241113329306
1567043355219328000,37.8029537621814,-122.409696114139,32.095410448499
1567043355272773888,37.8029576514287,-122.409696944238,32.1140731899068
1567043355326241024,37.8029613869685,-122.409697822553,32.1370760379359
1567043355379667968,37.8029650311887,-122.409698602017,32.1033905763179
1567043355433156864,37.802968729312,-122.409699306125,32.0606909031048
1567043355486633984,37.8029723938954,-122.40970005399,32.0658089686185
1567043355532104960,37.8029760384272,-122.409700906637,32.0709480363876
1567043355586360064,37.8029796696655,-122.409701571657,32.0487763471901
1567043355670519040,37.8029867346932,-122.409703152327,32.0693045360968
1567043355723998976,37.8029902339494,-122.409703922993,32.0406235810369
1567043355777394176,37.8029936582771,-122.4097047226,32.0857747085392
1567043355822968832,37.8029969718096,-122.409705362151,32.0130273653194
1567043355876313088,37.8030004688694,-122.409706040184,32.0227020680904
1567043355929709056,37.8030039096304,-122.409706789513,32.0558892497793
1567043355975124992,37.8030072962322,-122.409707435046,32.0414776550606
1567043356028606976,37.8030105652089,-122.409708072587,32.0394993759692
1567043356082062080,37.8030137655025,-122.409708787154,32.0039341961965
1567043356128609792,37.8030171427315,-122.409709503183,32.0271977744997
1567043356226366976,37.8030234618254,-122.409710881802,31.9960429454222
1567043356279803136,37.8030266357272,-122.40971139514,32.0017262771726
1567043356333321216,37.8030297467287,-122.409711993321,31.9944628495723
1567043356386791936,37.8030328735063,-122.409712634146,31.9826294686645
1567043356484579072,37.8030389388922,-122.409713859991,31.9407126456499
1567043356515364864,37.8030418827615,-122.409714462918,31.9386997865513
1567043356568752128,37.803044890768,-122.409715122539,31.9151032008231
1567043356622273024,37.8030477835946,-122.409715690722,31.9256479479373
1567043356675745024,37.8030506452512,-122.409716294682,31.9542188970372
1567043356721051904,37.8030534880076,-122.409716899385,31.9540125122294
1567043356774617856,37.8030562674219,-122.409717473987,31.9267010521144
1567043356827992832,37.8030589655656,-122.409717945556,31.9078055936843
1567043356881437184,37.8030617355162,-122.409718467138,31.9001016290858
1567043356934848000,37.8030643707397,-122.409718933096,31.9273895733058
1567043356965702144,37.8030670590382,-122.409719460766,31.9414572454989
1567043357019109888,37.8030696268576,-122.409720100443,31.9036054722965
1567043357072684032,37.8030722436199,-122.409720647887,31.8968307366595
1567043357126056960,37.8030747307161,-122.409721148726,31.8858448294923
1567043357179443968,37.8030771499639,-122.409721636751,31.8538473900408
1567043357225071872,37.8030796443546,-122.40972213792,31.8764419769868
1567043357278379008,37.8030820338504,-122.409722613437,31.8741102991626
1567043357318012928,37.8030843555397,-122.409722999336,31.8661706279963
1567043357371469056,37.8030867341622,-122.409723514074,31.8577688261867
1567043357424935168,37.8030891151125,-122.409724014348,31.8554487805814
1567043357478379008,37.8030913424886,-122.409724443225,31.8489169096574
1567043357568155136,37.8030957101974,-122.409725272484,31.867096058093
1567043357621604864,37.803097843662,-122.409725731381,31.8552804598585
1567043357675184128,37.8030999054798,-122.409726022096,31.8183796955273
1567043357720452096,37.8031019786365,-122.409726418637,31.8071699952707
1567043357773967104,37.803104017783,-122.409726856836,31.8373854681849
1567043357827382016,37.803106005231,-122.409727214258,31.82253772486
1567043357925293824,37.8031097828936,-122.409727995611,31.8027584385127
1567043357970621184,37.8031117178584,-122.409728286634,31.8052155757323
1567043358068497920,37.8031152842343,-122.409729050418,31.8122583329678
1567043358121992192,37.8031170028782,-122.409729414369,31.7985512549058
1567043358177611008,37.8031186309037,-122.409729690461,31.7921403255314
1567043358231000832,37.8031203446654,-122.409729954413,31.7939115911722
1567043358284431872,37.8031218601759,-122.409730226081,31.7935698758811
1567043358315314176,37.8031233956064,-122.409730444263,31.7935362290591
1567043358368633088,37.8031248956023,-122.409730753969,31.7951564406976
1567043358422095104,37.8031262926985,-122.409731055152,31.7995281973854
1567043358475659008,37.8031277090982,-122.409731372719,31.8068200778216
1567043358529017856,37.8031290993522,-122.409731578173,31.7983749117702
1567043358582472192,37.8031303904615,-122.409731916703,31.7925816234201
1567043358636753920,37.80313169036,-122.409732134653,31.7878903318197
1567043358667599872,37.8031328306511,-122.409732390417,31.7289326088503
1567043358720967168,37.8031340497682,-122.409732516021,31.7748040277511
1567043358774439168,37.8031352192616,-122.409732777009,31.7555291103199
1567043358827908096,37.803136298889,-122.409732970696,31.7638850482181
1567043358873275136,37.8031372917344,-122.409733137459,31.7446251325309
1567043358971070976,37.8031391919033,-122.40973350088,31.7607247121632
1567043359068947200,37.8031409427781,-122.409733890909,31.7433589845896
1567043359122371840,37.8031418171973,-122.409734028813,31.7793680652976
1567043359175888128,37.8031425834163,-122.40973423348,31.7524500517175
1567043359229330944,37.8031433222395,-122.409734340146,31.7764625893906
1567043359282744832,37.803143978419,-122.409734514016,31.7663192618638
1567043359336559104,37.8031446427507,-122.409734555847,31.7814763821661
1567043359367314944,37.8031452896104,-122.409734620134,31.7625545179471
1567043359420766976,37.8031458148129,-122.409734751229,31.7445471193641
1567043359474227968,37.8031463594667,-122.409734857977,31.7247434817255
1567043359527735040,37.8031469751901,-122.409734952785,31.7431302145123
1567043359625474816,37.8031479981761,-122.409735129372,31.7426705891266
1567043359678917888,37.80314847822,-122.409735289152,31.7707567149773
1567043359724348160,37.803149039301,-122.409735370133,31.7681897832081
1567043359777831168,37.803149576164,-122.409735407269,31.7718996824697
1567043359831272960,37.8031501325667,-122.409735551457,31.7942079268396
1567043359884679936,37.8031506871273,-122.409735611326,31.7990332888439
1567043359915513088,37.8031512176788,-122.409735665257,31.7720842026174
1567043359968925952,37.8031517901498,-122.409735773038,31.7652709009126
1567043360022422016,37.8031523601359,-122.409735780088,31.7730605797842
1567043360075886848,37.8031529334693,-122.409735898556,31.7640423933044
1567043360115611904,37.8031534902432,-122.409735938507,31.7621945664287
1567043360168994048,37.803154125865,-122.409735972977,31.7672882350162
1567043360222376960,37.8031547697494,-122.409736037691,31.7573299277574
1567043360275846912,37.8031554932333,-122.409736148241,31.7459555659443
1567043360306652160,37.8031561860884,-122.409736164657,31.7175529217348
1567043360360097792,37.8031569354127,-122.409736241177,31.7252520387992
1567043360413963008,37.8031576487984,-122.409736288112,31.740606459789
1567043360467431936,37.8031584621736,-122.409736348005,31.7471030652523
1567043360520855040,37.8031592714817,-122.409736350627,31.7520812610164
1567043360574275072,37.803160133529,-122.40973638149,31.7732557589188
1567043360605127168,37.8031609883606,-122.409736225887,31.7839710758999
1567043360658560000,37.8031618344921,-122.409736224556,31.7556526679546
1567043360698324992,37.8031627323551,-122.409736191535,31.7594169368967
1567043360751849984,37.8031636805683,-122.409736179525,31.7577805407345
1567043360805171968,37.8031646516714,-122.409736158963,31.7743394589052
1567043360844905984,37.8031656115336,-122.409736139145,31.7778094559908
1567043360898364928,37.8031666487628,-122.409736076284,31.7463793605566
1567043360951673088,37.8031677303885,-122.409735997629,31.7653114097193
1567043361005212160,37.8031687672733,-122.409735911253,31.7776543693617
1567043361058711040,37.8031698442414,-122.409735675479,31.7764150695875
1567043361112050176,37.8031709640625,-122.409735464212,31.7625299775973
1567043361166232064,37.803172068759,-122.409735326748,31.7692658705637
1567043361219616000,37.803173258495,-122.409735063013,31.7591189099476
1567043361273133056,37.8031744237188,-122.409734823036,31.7498149322346
1567043361326586112,37.8031756015451,-122.40973449685,31.7449002917856
1567043361401846784,37.8031782366653,-122.409733844236,31.7630823971704
1567043361455313920,37.8031795989403,-122.409733424355,31.7550620166585
1567043361508675072,37.8031809145985,-122.409733011198,31.7575729684904
1567043361562156032,37.8031822710902,-122.409732566491,31.7574921781197
1567043361615624960,37.8031836609535,-122.409731972261,31.7353883096948
1567043361669102080,37.8031851459873,-122.409731400131,31.7387859979644
1567043361714435072,37.8031866139689,-122.409730825671,31.7401038752869
1567043361745253120,37.8031880349438,-122.409730135283,31.7508191270754
1567043361798806784,37.8031894534359,-122.409729350018,31.7432708330452
1567043361852263936,37.803190961342,-122.409728592084,31.7338625770062
1567043361892318976,37.8031925366153,-122.409727742055,31.7294447636232
